brand,tier,year,season,dispersion_mean,dispersion_std,lab_entropy_mean,mean_L,saturation_mean,saturation_std,value_mean,hue_conc_mean,hue_mean,n_images,bw_collection,vix_annual_mean,gdp_growth_world,recession,ecb_rate,eu_gdp_growth,eu_recession,vix_z,gdp_z,ecb_z,eu_gdp_z,disp_season_mean,disp_season_std,dispersion_z,vix_z_lag1,gdp_z_lag1,recession_lag1,ecb_z_lag1,eu_gdp_z_lag1,eu_recession_lag1,cd_change,ARI,aesthetic_mean,aesthetic_std,aesthetic_resid_mean,clip_within_sim,n_clip_images,semantic_boldness
Alexander McQueen,Avant-garde,2015,Fall,25.905376307169597,4.994823633840286,2.620863352086111,30.334971936543784,0.1790295426253849,0.1442841476218918,0.3318915119797612,0.3957975547318992,0.4261684047560725,30,0,16.67,3.11378907834427,0,-0.21,2.3719530456017,0,-0.546392122108819,0.1277901492432913,-0.6934468500351034,0.4009457951099254,30.55161250984806,3.6782913817815786,-1.263150664379411,-0.9461787379066208,0.1376726681478441,0.0,-0.598259928447341,0.1146992891248555,0.0,0,0.4630965036608568,5.482205882352941,0.4748600597889784,0.625292717728549,0.8773486614227295,30,0.12411145227842788
Alexander McQueen,Avant-garde,2015,Pre-Fall,24.44660970899794,2.5047983776635485,1.6173994573610109,44.62786059909397,0.3177265979880467,0.1618391709954756,0.4904758305980617,0.9169811331379588,0.1848478820797193,18,0,16.67,3.11378907834427,0,-0.21,2.3719530456017,0,-0.546392122108819,0.1277901492432913,-0.6934468500351034,0.4009457951099254,26.918977696391156,5.73391544279949,-0.4311831962046031,-0.9461787379066208,0.1376726681478441,0.0,-0.598259928447341,0.1146992891248555,0.0,0,-0.5134180818206859,5.47,0.4593857791852584,0.541060538477906,0.8830710053443909,18,-0.8607757869387231
Alexander McQueen,Avant-garde,2015,Resort,25.19003300666809,4.958173686108202,1.7084633101042035,76.52413177490234,0.0936248809282667,0.2145086848221723,0.7751815785095095,0.4332744837040225,0.2435175515900055,20,0,16.67,3.11378907834427,0,-0.21,2.3719530456017,0,-0.546392122108819,0.1277901492432913,-0.6934468500351034,0.4009457951099254,26.555411866903103,4.908285028156597,-0.2781783968132361,-0.9461787379066208,0.1376726681478441,0.0,-0.598259928447341,0.1146992891248555,0.0,0,-1.2487095019853944,4.7725,0.3543247841057398,-0.0343326758473224,0.8916462659835815,20,0.48238791801368675
Alexander McQueen,Avant-garde,2015,Spring,26.385705312093098,5.522643501863673,2.113963644865221,38.90718288421631,0.1687007083853085,0.204569109119045,0.413931771399298,0.7675528487036469,0.1403329861640929,30,0,16.67,3.11378907834427,0,-0.21,2.3719530456017,0,-0.546392122108819,0.1277901492432913,-0.6934468500351034,0.4009457951099254,29.35914972045034,3.774455976150174,-0.7877809218456063,-0.9461787379066208,0.1376726681478441,0.0,-0.598259928447341,0.1146992891248555,0.0,0,-0.0052955845063906,5.021904761904762,0.4099010783216076,0.2799997199722094,0.8645095229148865,30,-0.20178781257791578
Alexander McQueen,Avant-garde,2016,Fall,33.575455698473704,2.3725188427898662,2.669104789083129,47.95211752529802,0.1089120614270454,0.1339139308429751,0.4907015628488091,0.3614490936558622,0.3768673629813838,29,0,15.83,2.7935920724707,0,-0.38,1.91998029828646,0,-0.681259896112897,-0.036776399906021,-0.8282949889511002,0.2259319741878671,29.69954760089492,3.756658642775178,1.0317434896654627,-0.546392122108819,0.1277901492432913,0.0,-0.6934468500351034,0.4009457951099254,0.0,0,-0.0004235423277846,5.342297297297297,0.3472457078733025,0.4156163628923445,0.8819407224655151,30,0.46677918956326403
Alexander McQueen,Avant-garde,2016,Pre-Fall,26.280152161916096,6.667149940009943,1.617618224802471,68.69907582600912,0.253031533652544,0.2015230509291616,0.730604977052814,0.8424502461808436,0.1523668435856285,30,0,15.83,2.7935920724707,0,-0.38,1.91998029828646,0,-0.681259896112897,-0.036776399906021,-0.8282949889511002,0.2259319741878671,26.974104294232745,4.54853140641899,-0.1525661956158703,-0.546392122108819,0.1277901492432913,0.0,-0.6934468500351034,0.4009457951099254,0.0,0,-1.1097558944507075,5.285977011494253,0.574042093445053,0.3688030785187955,0.8428191542625427,30,0.2582501973780768
Alexander McQueen,Avant-garde,2016,Resort,25.61738576889038,5.4791767601708905,1.6821094534195975,67.97387428283692,0.2293385192344585,0.1835074705008996,0.7357333417652174,0.7875048401739796,0.4538886546446113,30,0,15.83,2.7935920724707,0,-0.38,1.91998029828646,0,-0.681259896112897,-0.036776399906021,-0.8282949889511002,0.2259319741878671,26.15562902109263,4.162886520445987,-0.1292956821087175,-0.546392122108819,0.1277901492432913,0.0,-0.6934468500351034,0.4009457951099254,0.0,0,-1.1839051616421363,5.106764705882353,0.4816899392157814,0.1742658942234083,0.8591864109039307,30,1.2161719245193536
Alexander McQueen,Avant-garde,2016,Spring,26.158173429554907,4.464721746028439,2.6499610215941365,35.01181086178484,0.2895232001182719,0.2155450968905037,0.3770718148208126,0.6446693924925146,0.2573231220054814,29,0,15.83,2.7935920724707,0,-0.38,1.91998029828646,0,-0.681259896112897,-0.036776399906021,-0.8282949889511002,0.2259319741878671,29.304872009803507,2.7854719976908413,-1.1296823600658044,-0.546392122108819,0.1277901492432913,0.0,-0.6934468500351034,0.4009457951099254,0.0,0,0.7017924365839125,5.70027027027027,0.4349461550003473,0.5172712842692733,0.8359877467155457,30,0.6905216672563237
Alexander McQueen,Avant-garde,2017,Fall,25.55682918943208,5.836154740830666,1.8341641462537452,32.667869567871094,0.1658378776939393,0.1581054439419809,0.3473165722068976,0.6956313769575064,0.4211932204328263,29,0,11.09,3.45183009055702,0,-0.4,2.81811045546294,0,-1.4422994779930491,0.3015276977847616,-0.844159475882394,0.5737077890494469,28.843765107422627,4.849652880910664,-0.6777672544211719,-0.681259896112897,-0.036776399906021,0.0,-0.8282949889511002,0.2259319741878671,0.0,0,-0.1201961475704672,5.492666666666667,0.6052168102319923,0.2108734860675297,0.798349142074585,29,0.4823525021595324
Alexander McQueen,Avant-garde,2017,Pre-Fall,25.35819997787475,5.619862735210643,1.6400502929685052,58.35246225992839,0.260171453159675,0.1837494813895656,0.610984849482247,0.7857732551884457,0.1584955468989701,30,0,11.09,3.45183009055702,0,-0.4,2.81811045546294,0,-1.4422994779930491,0.3015276977847616,-0.844159475882394,0.5737077890494469,27.84058278805218,6.307473859147841,-0.3935621241738777,-0.681259896112897,-0.036776399906021,0.0,-0.8282949889511002,0.2259319741878671,0.0,0,-0.8029496324270291,5.368421052631579,0.3783643769000592,0.3501434406542303,0.8455691933631897,30,0.14054150125817647
Alexander McQueen,Avant-garde,2017,Resort,24.858808771769205,4.247157814697103,1.6829109672109657,60.77739919026693,0.2750660226821278,0.1856795421533925,0.6696951760334273,0.9780289526782314,0.0982037342042558,30,0,11.09,3.45183009055702,0,-0.4,2.81811045546294,0,-1.4422994779930491,0.3015276977847616,-0.844159475882394,0.5737077890494469,27.312126342584765,4.915241984634447,-0.4991244741326844,-0.681259896112897,-0.036776399906021,0.0,-0.8282949889511002,0.2259319741878671,0.0,0,-1.0190749366963423,5.343333333333333,0.4959565673188196,0.3079528024420643,0.8733004331588745,30,0.6096846955922971
Alexander McQueen,Avant-garde,2017,Spring,29.20160484313965,3.0906409692082915,2.4960753433889034,47.381028010927395,0.3404682869930462,0.1776135600713643,0.5465977129575572,0.6189955877581805,0.2885607369823873,29,0,11.09,3.45183009055702,0,-0.4,2.81811045546294,0,-1.4422994779930491,0.3015276977847616,-0.844159475882394,0.5737077890494469,30.236426538812964,4.494869350633526,-0.2302228641033722,-0.681259896112897,-0.036776399906021,0.0,-0.8282949889511002,0.2259319741878671,0.0,0,0.1841522567428398,5.598505747126437,0.3202852243962974,0.2763830817395303,0.8393380641937256,30,1.5757803600884792
Alexander McQueen,Avant-garde,2018,Fall,35.64329844507678,2.622733342095942,2.7898766445602443,37.62094122788002,0.3603303207221986,0.2862288687481931,0.4398596433406888,0.4650316746220991,0.3570465522071282,29,0,16.64,3.27395826417857,0,-0.4,2.0464201274383,0,-0.5512088283232506,0.2101097515796522,-0.844159475882394,0.2748922660374142,30.48889625365785,4.98461927222167,1.0340613615453902,-1.4422994779930491,0.3015276977847616,0.0,-0.844159475882394,0.5737077890494469,0.0,0,1.4436060860721938,5.662857142857143,0.3870138113676677,0.4567032754765989,0.8836072087287903,30,1.2233867659293571
Alexander McQueen,Avant-garde,2019,Fall,25.530367818372003,4.816510257096916,2.245172354280679,40.32329592211493,0.2433429625665704,0.1653589319994817,0.4440806058287813,0.5406131369276008,0.4316695889534278,29,0,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.7519049205912232,-0.0956110320288096,-0.8679562062793347,0.2086102393615613,29.862826695233924,3.7375449079841614,-1.1591723935161022,-0.5512088283232506,0.2101097515796522,0.0,-0.844159475882394,0.2748922660374142,0.0,0,0.0687448737952211,5.612676056338028,0.4006921074714845,0.5301736658059817,0.7981188297271729,30,0.5204777109549684
Alexander McQueen,Avant-garde,2019,Pre-Fall,18.267350514729817,4.030074245349551,1.6998416346803429,46.08539609909057,0.281089087910143,0.126693288914685,0.5049302082745979,0.9382740730388512,0.1661887994938426,30,0,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.7519049205912232,-0.0956110320288096,-0.8679562062793347,0.2086102393615613,27.1268081462464,4.520966661458026,-1.9596379037794944,-0.5512088283232506,0.2101097515796522,0.0,-0.844159475882394,0.2748922660374142,0.0,0,-0.9238904822271556,5.532727272727273,0.3297562805246548,0.4450382525012245,0.8580539226531982,30,0.20806963145202118
Alexander McQueen,Avant-garde,2019,Resort,24.7093531926473,5.064423224974817,1.3944858635859476,55.78781700134277,0.3667084364264583,0.222107037635482,0.6185098185350497,0.765502215274277,0.1528276580554743,30,0,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.7519049205912232,-0.0956110320288096,-0.8679562062793347,0.2086102393615613,28.128889735209164,4.75140373230512,-0.7196897454350597,-0.5512088283232506,0.2101097515796522,0.0,-0.844159475882394,0.2748922660374142,0.0,0,-0.5153130817236652,5.38390243902439,0.3248297865712172,0.328374201926158,0.843794047832489,30,-0.10084530202495104
Alexander McQueen,Avant-garde,2019,Spring,28.83937644958496,4.746990062086038,2.8890594167869783,47.64485280267124,0.2449822770048831,0.1885801656895301,0.5131983872719815,0.4411055514505481,0.3858069243165397,29,0,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.7519049205912232,-0.0956110320288096,-0.8679562062793347,0.2086102393615613,30.99215025493912,4.669291019277675,-0.4610493962501369,-0.5512088283232506,0.2101097515796522,0.0,-0.844159475882394,0.2748922660374142,0.0,0,0.3940870797035491,5.619638554216867,0.3615226801343765,0.4123520833058686,0.8593806624412537,30,0.8094714091084126
Alexander McQueen,Avant-garde,2020,Fall,26.853916962941486,4.725969405763331,2.0318506130020615,51.99792906443278,0.1689603857309246,0.1236715110031791,0.5371346506655837,0.6749464401484104,0.2889925335516946,30,0,29.25,-2.89922310337025,1,-0.5,-5.57888055659984,0,1.4734133504760571,-2.96262183645859,-0.9234819105388627,-2.6777924175421792,29.342488491370975,5.651846092695649,-0.440311269559459,-0.7519049205912232,-0.0956110320288096,0.0,-0.8679562062793347,0.2086102393615613,0.0,0,-0.7423182992890873,5.386951219512195,0.3199949421837566,0.2711922749500126,0.7785056829452515,30,-0.01000667180542826
Alexander McQueen,Avant-garde,2020,Pre-Fall,23.869005966186524,6.51186325504081,2.2570520815906856,55.81641244888306,0.1694258247005442,0.1374157022419696,0.5852434106243153,0.7420812056738989,0.6829793148322238,30,0,29.25,-2.89922310337025,1,-0.5,-5.57888055659984,0,1.4734133504760571,-2.96262183645859,-0.9234819105388627,-2.6777924175421792,25.538841811645124,4.681167629222238,-0.3567135334002209,-0.7519049205912232,-0.0956110320288096,0.0,-0.8679562062793347,0.2086102393615613,0.0,0,-0.8343295210460371,5.401951219512195,0.3338803641440683,0.3674239335684225,0.8411437273025513,30,0.14446988620118095
Alexander McQueen,Avant-garde,2020,Resort,29.143038375037055,3.690110902456329,2.225557240667672,66.37043258122036,0.2151518402094287,0.1978978782449192,0.718324940050287,0.7555231812016834,0.2384405530707555,28,0,29.25,-2.89922310337025,1,-0.5,-5.57888055659984,0,1.4734133504760571,-2.96262183645859,-0.9234819105388627,-2.6777924175421792,28.20107102993293,4.259550561642882,0.2211424260546431,-0.7519049205912232,-0.0956110320288096,0.0,-0.8679562062793347,0.2086102393615613,0.0,0,-0.735456341386929,5.337428571428571,0.3847714589600586,0.2831995733096868,0.838213324546814,30,0.3039610967259355
Alexander McQueen,Avant-garde,2020,Spring,22.46113658773488,3.752194166333492,2.1543244579687615,51.01365931280728,0.1583909037388732,0.1172177856532446,0.5173977130537788,0.666813544525302,0.2033658645463914,29,0,29.25,-2.89922310337025,1,-0.5,-5.57888055659984,0,1.4734133504760571,-2.96262183645859,-0.9234819105388627,-2.6777924175421792,28.3686597045247,4.341113127197558,-1.3608314143620277,-0.7519049205912232,-0.0956110320288096,0.0,-0.8679562062793347,0.2086102393615613,0.0,0,-0.7971526765134062,5.436865671641791,0.3630101799859141,0.1936328565658549,0.8130550980567932,30,-0.25484750961149816
Alexander McQueen,Avant-garde,2021,Fall,28.45453128108272,5.240994649818859,2.390695206425601,61.00451236300998,0.2337753561617875,0.2365066646679855,0.6258257162333983,0.40631797084863,0.3480974868013535,27,0,19.66,6.4133496154197,0,-0.5,6.37775013900983,0,-0.0663270694038287,1.823612662681028,-0.9234819105388627,1.952078820984276,27.67648859684402,6.793732065022476,0.1145236045213573,1.4734133504760571,-2.96262183645859,1.0,-0.9234819105388627,-2.6777924175421792,0.0,0,-0.0037418953312322,5.331025641025641,0.6887509475465634,0.3932900308616388,0.810056746006012,30,-0.10600527328003143
Alexander McQueen,Avant-garde,2021,Pre-Fall,26.131158203914246,7.12266959707236,1.9403076694603352,70.68837540725181,0.1427911014500363,0.2180050936917061,0.723908326259204,0.6547395081303427,0.5620815448873602,29,0,19.66,6.4133496154197,0,-0.5,6.37775013900983,0,-0.0663270694038287,1.823612662681028,-0.9234819105388627,1.952078820984276,29.430279695486593,5.092436755872245,-0.6478473174493583,1.4734133504760571,-2.96262183645859,1.0,-0.9234819105388627,-2.6777924175421792,0.0,0,-0.9898598962037976,4.964418604651163,0.2709797244706644,0.1217754293331764,0.8609592318534851,30,-0.7960244164028208
Alexander McQueen,Avant-garde,2021,Resort,22.608356607371363,5.010246255773854,2.567026142111842,67.59372263941272,0.1538291531821134,0.1914253512276164,0.7025712090621478,0.7028964245683696,0.4848584117473627,29,0,19.66,6.4133496154197,0,-0.5,6.37775013900983,0,-0.0663270694038287,1.823612662681028,-0.9234819105388627,1.952078820984276,28.618418999560483,5.079415230622071,-1.1832193509119897,1.4734133504760571,-2.96262183645859,1.0,-0.9234819105388627,-2.6777924175421792,0.0,0,-0.8514361835176054,5.4751724137931035,0.4511621555941876,0.3653749079662679,0.846472442150116,29,-0.17067594821607493
Alexander McQueen,Avant-garde,2021,Spring,22.14053729484821,6.618017468254025,2.4194174686186205,68.69269574921707,0.122723963671139,0.1630461439951868,0.702000011564971,0.6246099203180189,0.5784059417028966,29,0,19.66,6.4133496154197,0,-0.5,6.37775013900983,0,-0.0663270694038287,1.823612662681028,-0.9234819105388627,1.952078820984276,28.15410551168804,4.845303421594308,-1.2411128248519705,1.4734133504760571,-2.96262183645859,1.0,-0.9234819105388627,-2.6777924175421792,0.0,0,-1.0816906894695335,5.094363636363636,0.4493689552165991,0.2139679682168229,0.8275431394577026,30,-0.805084545202417
Alexander McQueen,Avant-garde,2022,Fall,30.028831550053187,3.9812732684513215,1.7952133476471874,42.17591796602522,0.3210005159483158,0.2175879955702454,0.451585443422165,0.8083884287690067,0.220230069395842,28,0,25.64,3.40305483746891,0,0.08,3.56155233245134,0,0.8938030360061524,0.2764594587401904,-0.4634117895313442,0.8615848884942421,28.72451660406805,5.920224890322933,0.22031510122481,-0.0663270694038287,1.823612662681028,0.0,-0.9234819105388627,1.952078820984276,0.0,0,0.1449288700705913,5.4096874999999995,0.334046706885358,0.2050988606391028,0.8194132447242737,30,0.5717954478242463
Alexander McQueen,Avant-garde,2022,Pre-Fall,25.983462365468345,6.148647014904183,1.788592815967643,66.5901242574056,0.1444313676433016,0.1747215421173863,0.6872224949585894,0.8262679737290703,0.591927391804258,30,0,25.64,3.40305483746891,0,0.08,3.56155233245134,0,0.8938030360061524,0.2764594587401904,-0.4634117895313442,0.8615848884942421,28.898317004435008,4.031834880969145,-0.7229598247500677,-0.0663270694038287,1.823612662681028,0.0,-0.9234819105388627,1.952078820984276,0.0,0,-1.2505413637149,5.283823529411765,0.4759807400348623,0.1923771835459492,0.8481963276863098,30,-0.7499784636289536
Alexander McQueen,Avant-garde,2022,Resort,24.141590855338357,7.136318483468561,2.005489776426184,72.69330406188965,0.1319282016870988,0.1722051337846261,0.751489492208443,0.8299929597487771,0.7086356791400661,22,0,25.64,3.40305483746891,0,0.08,3.56155233245134,0,0.8938030360061524,0.2764594587401904,-0.4634117895313442,0.8615848884942421,28.26273536810598,3.961368717018859,-1.0403334824810253,-0.0663270694038287,1.823612662681028,0.0,-0.9234819105388627,1.952078820984276,0.0,0,-1.4350323688082482,5.142173913043478,0.5223196210762764,0.4216550097138064,0.8330798149108887,23,-0.44275110405402607
Alexander McQueen,Avant-garde,2022,Spring,30.45870703238028,4.474803296795587,2.480698386787807,59.04496065775553,0.197227541393014,0.1860327491992962,0.6167131545026959,0.4573626098945408,0.2998005113596855,27,0,25.64,3.40305483746891,0,0.08,3.56155233245134,0,0.8938030360061524,0.2764594587401904,-0.4634117895313442,0.8615848884942421,28.364884005743978,4.159659176385192,0.5033640829333198,-0.0663270694038287,1.823612662681028,0.0,-0.9234819105388627,1.952078820984276,0.0,0,-0.2004390119208382,5.5304166666666665,0.3583054582593457,0.2155753097476216,0.7974264621734619,30,0.06461912398624957
Alexander McQueen,Avant-garde,2023,Fall,27.733550548553467,5.127933841578453,1.553328565503813,76.81060791015625,0.0452719916177913,0.0987140074587416,0.7650261509165789,0.6965212776412211,0.2610079206777943,30,0,16.85,2.94859475004874,0,3.31,0.454322708045197,0,-0.517491884822231,0.0428878545685929,2.0987028498725953,-0.341602985730037,29.53543786995194,5.162480421928345,-0.3490351873771202,0.8938030360061524,0.2764594587401904,0.0,-0.4634117895313442,0.8615848884942421,0.0,0,-2.0407146866462096,4.98625,0.3605707840668468,0.0929401336161326,0.856889545917511,30,-0.7692514039036507
Alexander McQueen,Avant-garde,2023,Resort,22.150239435831704,5.498589935890588,1.8805044231275925,70.29537544250488,0.0483429189849644,0.0951926749395906,0.694641580726796,0.6014449406390096,0.3895667006271994,30,0,16.85,2.94859475004874,0,3.31,0.454322708045197,0,-0.517491884822231,0.0428878545685929,2.0987028498725953,-0.341602985730037,26.684572196630715,4.716552428811943,-0.9613659191192682,0.8938030360061524,0.2764594587401904,0.0,-0.4634117895313442,0.8615848884942421,0.0,0,-1.7705706049040129,5.154090909090909,0.3144749642996203,0.0789060603114811,0.8592460751533508,30,-1.0973345228268192
Alexander McQueen,Avant-garde,2023,Spring,28.240493710835775,7.173141854586656,1.795315838489773,68.1088097890218,0.123021965742049,0.150233967723388,0.6983526895708094,0.7542176181331729,0.4099284780134757,30,0,16.85,2.94859475004874,0,3.31,0.454322708045197,0,-0.517491884822231,0.0428878545685929,2.0987028498725953,-0.341602985730037,28.010812357050117,3.853538349255279,0.059602716508594,0.8938030360061524,0.2764594587401904,0.0,-0.4634117895313442,0.8615848884942421,0.0,0,-1.335297771202378,5.272571428571428,0.4803612339832093,0.1986718579864781,0.830741286277771,30,-0.6146811582188169
Balenciaga,Avant-garde,2000,Fall,30.537826093037925,3.005637946129793,2.8297620691160614,42.51927464803059,0.1417295906670391,0.096763911656023,0.4329746490598966,0.6365029917131808,0.4832127654266026,30,0,23.32,4.55506182477734,0,3.02,3.93357955857741,0,0.5213110887567951,0.8685381197508449,1.868667789368836,1.0056420395461958,27.02829536593645,5.15065000231566,0.6813762778530162,,,,,,,0,-0.1251086356548256,4.6855769230769235,0.2660341527650269,-0.0963192696776175,0.9052691459655762,30,-0.9988130929140566
Balenciaga,Avant-garde,2000,Spring,23.76336841583252,5.071815752535749,2.298403954333158,65.50437380472819,0.1253943670271585,0.1196976033074548,0.6831712535438438,0.7745395978848257,0.6842009059940362,30,0,23.32,4.55506182477734,0,3.02,3.93357955857741,0,0.5213110887567951,0.8685381197508449,1.868667789368836,1.0056420395461958,31.180035635869455,5.442260401752528,-1.3627916844347625,,,,,,,0,-1.309590658302117,3.895,0.3290570944814462,-0.5190153305943251,0.9087163805961608,30,-2.2246658820589156
Balenciaga,Avant-garde,2001,Fall,31.179507764180503,1.3116741488443562,3.0605524602235734,38.07314605712891,0.174273800284105,0.1401787951498291,0.3982847127639689,0.4663329195949917,0.3838596839347233,30,0,25.75,2.03855309163346,1,3.29,2.16114364230499,0,0.911464292125734,-0.4248317448040933,2.0828383629413016,0.3193157424653501,28.500382964808107,3.8978962606560104,0.6873258343005524,0.5213110887567951,0.8685381197508449,0.0,1.868667789368836,1.0056420395461958,0.0,0,0.4933591579344636,4.960263157894737,0.2199568365778288,-0.1129493904377372,0.933109164237976,30,-1.3854416762129982
